OBJECTID,LOCATION,LAT,LON,LOCATION_T
7694,200 HUDSON STREET,40.72287,-74.00798,Outdoor Kiosk
7695,75-20 ROOSEVELT AVENUE,40.746966,-73.889705,Outdoor Kiosk
7696,1341 ST NICHOLAS AVENUE,40.846875,-73.935653,Outdoor Kiosk
7697,97-20 JAMAICA AVENUE,40.694697,-73.847844,Outdoor Kiosk
7698,96 5 AVENUE,40.736639,-73.993282,Outdoor Kiosk
7699,218 2 AVENUE,40.731923,-73.985131,Outdoor Kiosk
7700,322 7 AVENUE,40.747419,-73.993363,Outdoor Kiosk
7701,77 7 AVENUE,40.739107,-73.99915,Outdoor Kiosk
7702,775 6 AVENUE,40.744933,-73.991472,Outdoor Kiosk
7703,247 E 20 STREET,40.736165,-73.982291,Outdoor Kiosk
7704,256 ST ANNS AVENUE,40.807378,-73.917,Outdoor Kiosk
7705,81-02 ROOSEVELT AVENUE,40.74749,-73.884689,Outdoor Kiosk
7706,40-13 BROADWAY,40.758818,-73.918494,Outdoor Kiosk
7707,730 COLUMBUS AVE,40.792379,-73.96801,Outdoor Kiosk
7708,27-20 43 AVENUE,40.747667,-73.94142,Outdoor Kiosk
7709,220 1 AVENUE,40.730767,-73.982847,Outdoor Kiosk
7710,711 6 AVENUE,40.742828,-73.993003,Outdoor Kiosk
7711,80 1 AVENUE,40.725291,-73.986842,Outdoor Kiosk
7712,76-22 ROOSEVELT AVENUE,40.747059,-73.88882,Outdoor Kiosk
7713,2848 BROADWAY,40.804399,-73.966328,Outdoor Kiosk
7714,73-02 ROOSEVELT AVENUE,40.746711,-73.892145,Outdoor Kiosk
7715,801 2 AVENUE,40.750458,-73.971893,Outdoor Kiosk
7716,1320 1 AVENUE,40.766952,-73.956465,Outdoor Kiosk
7717,717 6 AVENUE,40.743097,-73.992812,Outdoor Kiosk
7718,2380 ADAM CLAYTON POWELL JR BOULEVARD,40.818029,-73.941924,Outdoor Kiosk
7719,1339 ST NICHOLAS AVENUE,40.846623,-73.935833,Outdoor Kiosk
7720,81-03 ROOSEVELT AVENUE,40.747627,-73.884644,Outdoor Kiosk
7721,636 6 AVENUE,40.740513,-73.994393,Outdoor Kiosk
7722,655 6 AVENUE,40.741515,-73.993963,Outdoor Kiosk
7723,699 6 AVENUE,40.742548,-73.993209,Outdoor Kiosk
7724,180 1 AVENUE,40.72922,-73.983979,Outdoor Kiosk
7725,29 1 AVENUE,40.723807,-73.988224,Outdoor Kiosk
7726,574 COLUMBUS AVE,40.787698,-73.971413,Outdoor Kiosk
7727,95-31 ROOSEVELT AVENUE,40.749112,-73.870624,Outdoor Kiosk
7728,94-26 ROOSEVELT AVENUE,40.748878,-73.871463,Outdoor Kiosk
8113,1001 1 AVENUE,40.756944,-73.96407,Outdoor Kiosk
8114,47-16 BROADWAY,40.756073,-73.912975,Outdoor Kiosk
8115,72-01 ROOSEVELT AVENUE,40.746707,-73.893448,Outdoor Kiosk
8116,105 WEST 106 STREET,40.799472,-73.963183,Outdoor Kiosk
8117,6 WEST 32 STREET,40.747391,-73.986183,Outdoor Kiosk
8118,590 AMSTERDAM AVENUE,40.789445,-73.973867,Outdoor Kiosk
8119,462 COLUMBUS AVENUE,40.784096,-73.974049,Outdoor Kiosk
8120,70 WEST 71 STREET,40.776573,-73.979051,Outdoor Kiosk
8121,18 DELANCEY STREET,40.720188,-73.993068,Outdoor Kiosk
8122,1220 1 AVENUE,40.763845,-73.958734,Outdoor Kiosk
8123,184 11 AVENUE,40.748842,-74.006704,Outdoor Kiosk
8124,975 Columbus Avenue,40.800405,-73.961891,Outdoor Kiosk
8125,100 WEST 26 STREET,40.744847,-73.991677,Outdoor Kiosk
8126,210 CANAL STREET,40.717168,-73.999079,Outdoor Kiosk
8127,95 EAST 116 STREET,40.799528,-73.943527,Outdoor Kiosk
8128,1187 1 AVENUE,40.762921,-73.959715,Outdoor Kiosk
8129,311 SMITH STREET,40.681346,-73.994047,Outdoor Kiosk
8130,29-24 30 AVENUE,40.767433,-73.922687,Outdoor Kiosk
8131,29-01 BROADWAY,40.76272,-73.926808,Outdoor Kiosk
8132,628 HUDSON STREET,40.738351,-74.005466,Outdoor Kiosk
8133,45 ORCHARD STREET,40.716355,-73.991198,Outdoor Kiosk
8134,1614 ST. NICHOLAS AVE,40.856421,-73.928415,Outdoor Kiosk
8135,78-14 JAMAICA AVENUE,40.691902,-73.863262,Outdoor Kiosk
8136,86-15 JAMAICA AVENUE,40.692672,-73.857547,Outdoor Kiosk
8137,62 EAST 13 STREET,40.734036,-73.991208,Outdoor Kiosk
8138,590 W 187 ST,40.852917,-73.930827,Outdoor Kiosk
8139,74-39 JAMAICA AVENUE,40.69145,-73.866734,Outdoor Kiosk
8140,1848 WEBSTER AVENUE,40.846646,-73.901392,Outdoor Kiosk
8141,80-20 ROOSEVELT AVENUE,40.747451,-73.884987,Outdoor Kiosk
8142,2097 FREDERICK DOUGLASS BOULEVARD,40.802607,-73.956796,Outdoor Kiosk
8143,72-30 ROOSEVELT AVENUE,40.74667,-73.89249,Outdoor Kiosk
8144,87-15 ROOSEVELT AVENUE,40.748253,-73.878716,Outdoor Kiosk
8145,95-36 ROOSEVELT AVENUE,40.748971,-73.870489,Outdoor Kiosk
8146,49 EAST 19 STREET,40.73797,-73.988584,Outdoor Kiosk
8147,34 EAST 73 STREET,40.772373,-73.964839,Outdoor Kiosk
8148,225 10 AVENUE,40.747889,-74.004177,Outdoor Kiosk
8149,226 EAST 14 STREET,40.732747,-73.986107,Outdoor Kiosk
8150,128 MONTAGUE STREET,40.694726,-73.994227,Outdoor Kiosk
8151,2504 FREDERICK DOUGLASS BLVD,40.815696,-73.947002,Outdoor Kiosk
8152,2922 3 AVENUE,40.817446,-73.915574,Outdoor Kiosk
8153,319 EAST KINGSBRIDGE ROAD,40.862347,-73.893894,Outdoor Kiosk
8154,2914 3 AVENUE,40.817235,-73.915829,Outdoor Kiosk
8155,30-20 30 AVENUE,40.766894,-73.921546,Outdoor Kiosk
8156,1391 JEROME AVENUE,40.840248,-73.918194,Outdoor Kiosk
8157,30-01 33 STREET,40.76593,-73.919882,Outdoor Kiosk
8158,40-02 73 STREET,40.746624,-73.892356,Outdoor Kiosk
8159,1876 JEROME AVENUE,40.849486,-73.910931,Outdoor Kiosk
8160,392 2 AVENUE,40.737627,-73.980968,Outdoor Kiosk
8161,522 2 AVENUE,40.741711,-73.977973,Outdoor Kiosk
8162,117 E 167th ST,40.834904,-73.918226,Outdoor Kiosk
8163,279 EAST 44 STREET,40.751296,-73.971534,Outdoor Kiosk
8164,400 EAST 68 STREET,40.765119,-73.957694,Outdoor Kiosk
8165,681 2 AVENUE,40.746651,-73.974686,Outdoor Kiosk
8166,675 6 AVENUE,40.742126,-73.993522,Outdoor Kiosk
8167,765 AMSTERDAM AVENUE,40.795399,-73.969254,Outdoor Kiosk
8168,1940 ADAM CLAYTON POWELL JR BOULEVARD,40.804047,-73.95214,Outdoor Kiosk
8169,2010 ADAM CLAYTON POWELL JR BOULEVARD,40.80595,-73.950754,Outdoor Kiosk
8170,2446 ADAM CLAYTON POWELL JR BOULEVARD,40.819916,-73.940552,Outdoor Kiosk
8171,2430 ADAM CLAYTON POWELL JR BOULEVARD,40.819293,-73.941018,Outdoor Kiosk
8172,2361 ADAM CLAYTON POWELL JR BOULEVARD,40.817264,-73.942056,Outdoor Kiosk
8173,2340 ADAM CLAYTON POWELL JR BOULEVARD,40.81678,-73.942842,Outdoor Kiosk
8174,2260 ADAM CLAYTON POWELL JR BOULEVARD,40.814156,-73.944756,Outdoor Kiosk
8175,2215 ADAM CLAYTON POWELL JR BOULEVARD,40.812611,-73.945458,Outdoor Kiosk
8176,2013 ADAM CLAYTON POWELL JR BOULEVARD,40.806249,-73.950095,Outdoor Kiosk
8177,2711 FREDERICK DOUGLASS BOULEVARD,40.822308,-73.942445,Outdoor Kiosk
8178,1358 ST NICHOLAS AVENUE,40.847197,-73.935148,Outdoor Kiosk
8179,79-20 37 AVENUE,40.749459,-73.886455,Outdoor Kiosk
8180,80-12 37 AVENUE,40.749532,-73.885832,Outdoor Kiosk
8181,90-20 QUEENS BOULEVARD,40.733342,-73.870838,Outdoor Kiosk
8182,100-26 QUEENS BOULEVARD,40.726495,-73.853138,Outdoor Kiosk
8183,99-40 67 AVENUE,40.726695,-73.853929,Outdoor Kiosk
8184,98-108 QUEENS BOULEVARD,40.727095,-73.854789,Outdoor Kiosk
7729,42-02 NORTHERN BOULEVARD,40.753122,-73.92072,Outdoor Kiosk
7730,850 2 AVENUE,40.751834,-73.970593,Outdoor Kiosk
7731,734 10 AVENUE,40.764786,-73.99159,Outdoor Kiosk
7732,123A 7 AVENUE,40.740686,-73.997999,Outdoor Kiosk
7733,380 2 AVENUE,40.737088,-73.981368,Outdoor Kiosk
7734,2538 ADAM CLAYTON POWELL JR BOULEVARD,40.823124,-73.938202,Outdoor Kiosk
7735,92-12 ROOSEVELT AVENUE,40.748595,-73.874203,Outdoor Kiosk
7736,384 2 AVENUE,40.737373,-73.981159,Outdoor Kiosk
7737,2017 BROADWAY,40.776238,-73.982338,Outdoor Kiosk
7738,241 1 AVENUE,40.731602,-73.982548,Outdoor Kiosk
7739,2120 8 AVENUE,40.8034,-73.956003,Outdoor Kiosk
7740,77-01 ROOSEVELT AVENUE,40.747223,-73.888492,Outdoor Kiosk
7741,86-23 ROOSEVELT AVENUE,40.748168,-73.879511,Outdoor Kiosk
7742,1760 AMSTERDAM AVENUE,40.826707,-73.946665,Outdoor Kiosk
7743,371 2 AVENUE,40.736756,-73.981862,Outdoor Kiosk
7744,712 2 AVENUE,40.747395,-73.973828,Outdoor Kiosk
7745,733 2 AVENUE,40.748121,-73.973604,Outdoor Kiosk
7746,3421 BROADWAY,40.822854,-73.953291,Outdoor Kiosk
7747,715 AMSTERDAM AVENUE,40.793161,-73.970894,Outdoor Kiosk
7748,74-04 ROOSEVELT AVENUE,40.746798,-73.891215,Outdoor Kiosk
7749,83-20 ROOSEVELT AVENUE,40.747742,-73.88227,Outdoor Kiosk
7750,84-29 ROOSEVELT AVENUE,40.747971,-73.881387,Outdoor Kiosk
7751,93-19 ROOSEVELT AVENUE,40.748869,-73.872933,Outdoor Kiosk
7752,92-03 ROOSEVELT AVENUE,40.748708,-73.874393,Outdoor Kiosk
7753,34-01 38 AVENUE,40.752279,-73.929055,Outdoor Kiosk
7754,2376 ADAM CLAYTON POWELL JR BOULEVARD,40.817821,-73.942075,Outdoor Kiosk
7755,498 WEST 53 STREET,40.766437,-73.990262,Outdoor Kiosk
7756,37-99 84 STREET,40.747991,-73.882034,Outdoor Kiosk
7757,37-69 80 STREET,40.747603,-73.885751,Outdoor Kiosk
7758,85-05 ROOSEVELT AVENUE,40.74802,-73.880924,Outdoor Kiosk
7759,37-69 78 STREET,40.747412,-73.887615,Outdoor Kiosk
7760,51 EAST TREMONT AVENUE,40.851329,-73.908266,Outdoor Kiosk
7761,1540 ST. NICHOLAS AVE,40.853122,-73.930818,Outdoor Kiosk
7762,2048 AMSTERDAM AVENUE,40.835729,-73.940075,Outdoor Kiosk
7763,1340 ST NICHOLAS AVENUE,40.846771,-73.935456,Outdoor Kiosk
7764,1400 ST. NICHOLAS AVE,40.848673,-73.93407,Outdoor Kiosk
7765,2240 2 AVENUE,40.79636,-73.938107,Outdoor Kiosk
7766,1463 ST. NICHOLAS AVE,40.850683,-73.93287,Outdoor Kiosk
7767,25 EAST 116 STREET,40.800142,-73.944966,Outdoor Kiosk
7768,133 EAST 124 STREET,40.803834,-73.938107,Outdoor Kiosk
7769,3 EDWARD MORGAN PLACE,40.834974,-73.945436,Outdoor Kiosk
7770,1480 ST. NICHOLAS AVE,40.851165,-73.932249,Outdoor Kiosk
7771,94-02 JAMAICA AVENUE,40.693963,-73.851185,Outdoor Kiosk
7772,2256 2 AVENUE,40.796825,-73.937766,Outdoor Kiosk
7773,2397 2 AVENUE,40.801405,-73.934704,Outdoor Kiosk
7774,1948 WEBSTER AVENUE,40.849093,-73.900031,Outdoor Kiosk
7775,48-12 BROADWAY,40.755764,-73.912336,Outdoor Kiosk
7776,38-04 BROADWAY,40.759199,-73.919649,Outdoor Kiosk
7777,948 3 AVENUE,40.655746,-74.006549,Outdoor Kiosk
7778,3015 3 AVENUE,40.819488,-73.913668,Outdoor Kiosk
7779,580 WEST 156 STREET,40.833285,-73.945092,Outdoor Kiosk
7780,43-02 30 AVENUE,40.762663,-73.912541,Outdoor Kiosk
7781,2991 3 AVENUE,40.81886,-73.914242,Outdoor Kiosk
7782,31-02 30 AVENUE,40.766766,-73.921276,Outdoor Kiosk
7783,2084 FREDERICK DOUGLASS BLVD,40.802368,-73.956762,Outdoor Kiosk
7784,2109 FREDERICK DOUGLASS BLVD,40.803024,-73.956488,Outdoor Kiosk
7785,1520 ST. NICHOLAS AVE,40.852412,-73.931338,Outdoor Kiosk
7786,1966 JEROME AVENUE,40.851878,-73.908976,Outdoor Kiosk
7787,45 AVENUE OF PUERTO RICO,40.702936,-73.942563,Outdoor Kiosk
7788,46 AVENUE OF PUERTO RICO,40.702247,-73.942287,Outdoor Kiosk
7789,36-35 33 STREET,40.754188,-73.929399,Outdoor Kiosk
7790,325 EAST 14 STREET,40.73196,-73.983802,Outdoor Kiosk
7791,375 EAST 188 STREET,40.860027,-73.893343,Outdoor Kiosk
3329,10-25 41 AVENUE,40.755727,-73.944583,Indoor AP - Community Center - Gym
3330,10-25 41 AVENUE,40.755727,-73.944583,Indoor AP - Community Center - Cafeteria
3331,10-25 41 AVENUE,40.755727,-73.944583,Indoor AP - Community Center - Activity Rm 1
3332,10-25 41 AVENUE,40.755727,-73.944583,Indoor AP - Community Center - Activity Rm 2
7792,1 WEST BURNSIDE AVENUE,40.85393,-73.907502,Outdoor Kiosk
7793,632 NOSTRAND AVENUE,40.676752,-73.949935,Outdoor Kiosk
7794,45-02 30 AVENUE,40.761913,-73.910939,Outdoor Kiosk
7795,628 NOSTRAND AVENUE,40.676976,-73.949916,Outdoor Kiosk
7796,27 6 AVENUE,40.682133,-73.973933,Outdoor Kiosk
8185,97-14 66 AVENUE,40.727489,-73.856071,Outdoor Kiosk
8186,98-38 QUEENS BOULEVARD,40.72785,-73.856848,Outdoor Kiosk
8187,98-22 QUEENS BOULEVARD,40.728067,-73.857446,Outdoor Kiosk
8188,79 HENRY STREET,40.69828,-73.992555,Outdoor Kiosk
8189,322 LIVINGSTON STREET,40.688039,-73.981872,Outdoor Kiosk
8190,710 FULTON STREET,40.685787,-73.97332,Outdoor Kiosk
8191,770 FULTON STREET,40.684549,-73.970225,Outdoor Kiosk
8192,907 FULTON STREET,40.683591,-73.967093,Outdoor Kiosk
8193,957 FULTON STREET,40.683077,-73.964633,Outdoor Kiosk
8194,464 GRAND AVENUE,40.6822,-73.961648,Outdoor Kiosk
8195,897 FRANKLIN AVENUE,40.668156,-73.958801,Outdoor Kiosk
8196,741 FLATBUSH AVENUE,40.654704,-73.959568,Outdoor Kiosk
8197,827 FLATBUSH AVENUE,40.652457,-73.959115,Outdoor Kiosk
8198,895 FLATBUSH AVENUE,40.650029,-73.958502,Outdoor Kiosk
8199,927 FLATBUSH AVENUE,40.649115,-73.958291,Outdoor Kiosk
8200,1016 FLATBUSH AVENUE,40.646179,-73.958203,Outdoor Kiosk
8201,1052 FLATBUSH AVENUE,40.645262,-73.958144,Outdoor Kiosk
8202,971 FLATBUSH AVENUE,40.647887,-73.958051,Outdoor Kiosk
8203,1088 FLATBUSH AVENUE,40.643941,-73.95799,Outdoor Kiosk
8204,792 Franklin Ave,40.671355,-73.957793,Outdoor Kiosk
8205,685 Franklin Ave,40.675141,-73.956281,Outdoor Kiosk
8206,658 Franklin Ave,40.675745,-73.956212,Outdoor Kiosk
8207,634 Franklin Ave,40.676714,-73.955858,Outdoor Kiosk
8208,549 CLASSON AVENUE,40.681853,-73.958535,Outdoor Kiosk
8209,1139 FULTON STREET,40.681315,-73.956201,Outdoor Kiosk
8210,540 FRANKLIN AVENUE,40.680951,-73.955704,Outdoor Kiosk
8211,560 FRANKLIN AVENUE,40.679506,-73.955431,Outdoor Kiosk
8212,505 Nostrand Ave,40.679987,-73.949473,Outdoor Kiosk
8213,1373 FULTON STREET,40.680273,-73.946155,Outdoor Kiosk
8214,1407 FULTON STREET,40.680197,-73.944903,Outdoor Kiosk
8215,1473 FULTON STREET,40.680059,-73.94226,Outdoor Kiosk
8216,1546 FULTON STREET,40.679752,-73.939101,Outdoor Kiosk
8217,1591 FULTON STREET,40.679815,-73.937627,Outdoor Kiosk
8218,1628 FULTON STREET,40.679561,-73.9355,Outdoor Kiosk
8219,1741 FULTON STREET,40.679381,-73.929834,Outdoor Kiosk
8220,293 RALPH AVENUE,40.679015,-73.921802,Outdoor Kiosk
8221,2122 FULTON STREET,40.678286,-73.912185,Outdoor Kiosk
8222,2069 FULTON STREET,40.678312,-73.910253,Outdoor Kiosk
8223,2214 FULTON STREET,40.678036,-73.90762,Outdoor Kiosk
8224,90-20 QUEENS BOULEVARD,40.733579,-73.871648,Outdoor Kiosk
8225,90-02 QUEENS BOULEVARD,40.733889,-73.872709,Outdoor Kiosk
8226,89-30 QUEENS BOULEVARD,40.734162,-73.873658,Outdoor Kiosk
8227,87-20 55 AVENUE,40.735387,-73.876254,Outdoor Kiosk
8228,86-10 QUEENS BOULEVARD,40.736273,-73.877364,Outdoor Kiosk
8229,51-01 GOLDSMITH STREET,40.736982,-73.880315,Outdoor Kiosk
8230,79-14 QUEENS BOULEVARD,40.737777,-73.883978,Outdoor Kiosk
8231,70-50 QUEENS BOULEVARD,40.739393,-73.892498,Outdoor Kiosk
8232,69-02 QUEENS BOULEVARD,40.739922,-73.895296,Outdoor Kiosk
8233,65-10 QUEENS BOULEVARD,40.740727,-73.899864,Outdoor Kiosk
8234,63-14 QUEENS BOULEVARD,40.740962,-73.901886,Outdoor Kiosk
8235,58-28 QUEENS BOULEVARD,40.741506,-73.906524,Outdoor Kiosk
8236,46-01 58 STREET,40.741434,-73.907534,Outdoor Kiosk
8237,49-18 QUEENS BOULEVARD,40.742533,-73.915342,Outdoor Kiosk
8238,45-01 42 STREET,40.743312,-73.922401,Outdoor Kiosk
8239,40-02 QUEENS BOULEVARD,40.743555,-73.924156,Outdoor Kiosk
8240,45-02 VAN DAM STREET,40.744608,-73.933726,Outdoor Kiosk
8241,1895 Amsterdam Ave,40.830746,-73.943446,Outdoor Kiosk
8242,1850 Amsterdam Ave,40.829389,-73.944704,Outdoor Kiosk
8243,1381 Amsterdam Ave,40.814539,-73.95528,Outdoor Kiosk
8244,499 WEST 135 STREET,40.818868,-73.95187,Outdoor Kiosk
8245,3270 BROADWAY,40.818023,-73.956374,Outdoor Kiosk
8246,25-01 JACKSON AVENUE,40.747075,-73.942792,Outdoor Kiosk
8247,23-24 45 AVENUE,40.746639,-73.944138,Outdoor Kiosk
8248,23-03 JACKSON AVENUE,40.746089,-73.945246,Outdoor Kiosk
8249,22-25 JACKSON AVENUE,40.745418,-73.946937,Outdoor Kiosk
8250,2116 JACKSON AVENUE,40.744921,-73.947663,Outdoor Kiosk
8251,48-15 11th St,40.743382,-73.950806,Outdoor Kiosk
8252,10-51 JACKSON AVENUE,40.742631,-73.952678,Outdoor Kiosk
8253,10-31 JACKSON AVENUE,40.742287,-73.953336,Outdoor Kiosk
8254,197 LINCOLN AVENUE,40.810159,-73.927886,Outdoor Kiosk
8255,135 EAST 146 STREET,40.817512,-73.928886,Outdoor Kiosk
8256,140 EAST 144 STREET,40.816752,-73.929243,Outdoor Kiosk
8257,301 WALTON AVENUE,40.815039,-73.929885,Outdoor Kiosk
7797,4802 CHURCH AVE,40.65159,-73.932187,Outdoor Kiosk
7798,926 NOSTRAND AVENUE,40.666203,-73.950913,Outdoor Kiosk
7799,3097 3 AVENUE,40.821437,-73.912327,Outdoor Kiosk
7800,2463 VALENTINE AVENUE,40.861174,-73.896444,Outdoor Kiosk
7801,148 West Fordham Road,40.862685,-73.907548,Outdoor Kiosk
7802,1133 FLATBUSH AVENUE,40.642875,-73.957574,Outdoor Kiosk
7803,442 WILLIS AVENUE,40.813575,-73.919491,Outdoor Kiosk
7804,656 NOSTRAND AVENUE,40.675965,-73.950008,Outdoor Kiosk
7805,1580 ST. NICHOLAS AVE,40.854358,-73.92992,Outdoor Kiosk
7806,1901 WASHINGTON AVENUE,40.846926,-73.898221,Outdoor Kiosk
2293,Grand St (L),40.711926,-73.94067,Subway Station
7807,107-23 JAMAICA AVENUE,40.695603,-73.839607,Outdoor Kiosk
7808,529 EASTERN PARKWAY,40.670115,-73.950627,Outdoor Kiosk
7809,791 NOSTRAND AVENUE,40.670147,-73.950397,Outdoor Kiosk
7810,25-14 BROADWAY,40.7631,-73.927935,Outdoor Kiosk
7811,487 EAST 156 STREET,40.820102,-73.912838,Outdoor Kiosk
7812,418 EAST 14 STREET,40.730878,-73.981659,Outdoor Kiosk
7813,565 WEST 174 STREET,40.844756,-73.936847,Outdoor Kiosk
7814,201 WEST 138 STREET,40.817381,-73.942525,Outdoor Kiosk
7815,426 EAST TREMONT AVENUE,40.847406,-73.899948,Outdoor Kiosk
7816,48 WEST BURNSIDE AVENUE,40.853842,-73.909388,Outdoor Kiosk
7817,1846 JEROME AVENUE,40.84873,-73.91147,Outdoor Kiosk
7818,2976A 3 AVENUE,40.81856,-73.9143,Outdoor Kiosk
7819,3012 3 AVENUE,40.819568,-73.913388,Outdoor Kiosk
7820,101-21 JAMAICA AVENUE,40.695205,-73.845595,Outdoor Kiosk
7821,85-02 JAMAICA AVENUE,40.692466,-73.858948,Outdoor Kiosk
7822,40-17 30 AVENUE,40.763621,-73.914259,Outdoor Kiosk
7823,2604 FREDERICK DOUGLASS BLVD,40.818897,-73.944659,Outdoor Kiosk
7824,600 WEST 150 STREET,40.829662,-73.948422,Outdoor Kiosk
7825,63 MADISON AVENUE,40.743493,-73.985972,Outdoor Kiosk
7826,380 W 125 ST,40.811205,-73.953849,Outdoor Kiosk
7827,1007 MANHATTAN AVENUE,40.7334,-73.954886,Outdoor Kiosk
7828,450 WEST 162 STREET,40.835586,-73.939589,Outdoor Kiosk
7829,691 METROPOLITAN AVENUE,40.714446,-73.945948,Outdoor Kiosk
7830,2882 3 AVENUE,40.816679,-73.916483,Outdoor Kiosk
7831,1003 COLUMBUS AVE,40.801247,-73.961279,Outdoor Kiosk
7832,326 AVENUE OF PUERTO RICO,40.713913,-73.944206,Outdoor Kiosk
7833,1831 WEBSTER AVENUE,40.846169,-73.901951,Outdoor Kiosk
7834,426 WILLIS AVENUE,40.813367,-73.919625,Outdoor Kiosk
7835,312 WILLIS AVENUE,40.810896,-73.921434,Outdoor Kiosk
7836,1403 5 AVENUE,40.80007,-73.946762,Outdoor Kiosk
7837,436 BROOK AVENUE,40.812163,-73.916467,Outdoor Kiosk
7838,10 WEST 15 STREET,40.736806,-73.993513,Outdoor Kiosk
7839,159 WEST 52 STREET,40.76221,-73.981881,Outdoor Kiosk
7840,750 6 AVENUE,40.743705,-73.992084,Outdoor Kiosk
7841,124 EAST 40 STREET,40.750237,-73.977306,Outdoor Kiosk
7842,306 WEST 57 STREET,40.766861,-73.983442,Outdoor Kiosk
7843,178 CANAL STREET,40.716652,-73.997646,Outdoor Kiosk
7844,238 EAST 86 STREET,40.778141,-73.952594,Outdoor Kiosk
7845,183 CANAL STREET,40.716869,-73.997578,Outdoor Kiosk
7846,245 PARK AVENUE SOUTH,40.738097,-73.987738,Outdoor Kiosk
7847,99 EAST 34 STREET,40.747055,-73.981061,Outdoor Kiosk
7848,455 WEST 53 STREET,40.766683,-73.99021,Outdoor Kiosk
7849,1164 2 AVENUE,40.761977,-73.963213,Outdoor Kiosk
7850,1331 1 AVENUE,40.767282,-73.956537,Outdoor Kiosk
7851,145 ORCHARD STREET,40.720486,-73.989083,Outdoor Kiosk
7852,302 5 AVENUE,40.74672,-73.985936,Outdoor Kiosk
7853,1165 2 AVENUE,40.762147,-73.963354,Outdoor Kiosk
7854,141 EAST 61 STREET,40.763419,-73.966995,Outdoor Kiosk
7855,826 10 AVENUE,40.767663,-73.98949,Outdoor Kiosk
7856,20 EAST 60 STREET,40.764097,-73.970823,Outdoor Kiosk
7857,1494 1 AVENUE,40.771526,-73.953138,Outdoor Kiosk
7858,944 1 AVENUE,40.754991,-73.96519,Outdoor Kiosk
7859,943 1 AVENUE,40.755081,-73.965434,Outdoor Kiosk
7860,793 MADISON AVENUE,40.768649,-73.967597,Outdoor Kiosk
7861,475 6 AVENUE,40.735984,-73.99799,Outdoor Kiosk
7862,1200 1 AVENUE,40.763218,-73.959202,Outdoor Kiosk
7863,344 EAST 11 STREET,40.729449,-73.984309,Outdoor Kiosk
7864,7 WEST 48 STREET,40.757407,-73.978258,Outdoor Kiosk
7865,29 EAST 76 STREET,40.774498,-73.963723,Outdoor Kiosk
2294,Morgan Av (L),40.706152,-73.933147,Subway Station
7866,410 EAST 6 STREET,40.726304,-73.986104,Outdoor Kiosk
7867,563 2 AVE,40.743039,-73.977307,Outdoor Kiosk
7868,1456 ST NICHOLAS AVENUE,40.850248,-73.932926,Outdoor Kiosk
6737,4 PUERTO RICO AVENUE,40.70099,-73.94209,Outdoor Kiosk
6738,15 DEBEVOISE STREET,40.701668,-73.942489,Outdoor Kiosk
6739,24 AVENUE OF PUERTO RICO,40.701542,-73.942169,Outdoor Kiosk
6740,32 GRAHAM AVENUE,40.70193,-73.942239,Outdoor Kiosk
6741,101 AVENUE OF PUERTO RICO,40.70506,-73.942918,Outdoor Kiosk
6742,1216 FLATBUSH AVENUE,40.640666,-73.955924,Outdoor Kiosk
6743,1339 FLATBUSH AVENUE,40.63856,-73.953603,Outdoor Kiosk
6744,1591 FLATBUSH AVENUE,40.632135,-73.946781,Outdoor Kiosk
6745,817 Manhattan Ave,40.728133,-73.953439,Outdoor Kiosk
6746,182 Bedford Ave,40.71777,-73.957869,Outdoor Kiosk
6747,270 5 AVENUE,40.674556,-73.981936,Outdoor Kiosk
6748,168 5 AVENUE,40.67762,-73.979738,Outdoor Kiosk
6749,271 FLATBUSH AVENUE,40.679568,-73.97406,Outdoor Kiosk
6750,248 FLATBUSH AVENUE,40.679639,-73.974371,Outdoor Kiosk
6751,307 FLATBUSH AVENUE,40.678453,-73.973253,Outdoor Kiosk
6752,601 5 AVENUE,40.664176,-73.990353,Outdoor Kiosk
6753,462 5 AVENUE,40.668533,-73.986956,Outdoor Kiosk
6754,445 5 AVENUE,40.669018,-73.986317,Outdoor Kiosk
6755,426 5 AVENUE,40.669731,-73.985958,Outdoor Kiosk
6756,304 5 AVENUE,40.673534,-73.982789,Outdoor Kiosk
6757,620 ATLANTIC AVENUE,40.683625,-73.977006,Outdoor Kiosk
